date,blh,wind_u10,wind_v10,temp_2m,surface_pressure,precip,wind_speed,precip_log1p,blh_log
2022-08-27,665.3392,-0.9209855,-0.19812012,297.81738,84743.77,0.0,0.9420541,0.0,6.500297
2022-08-28,782.90045,-1.0869503,-0.64696246,297.86804,84808.24,0.0,1.2649195,0.0,6.663006
2022-08-29,780.5207,-0.84132385,-0.40374184,297.84073,84863.99,0.0,0.9331845,0.0,6.659961
2022-08-30,618.47516,-0.6629346,-0.24286334,297.1945,84973.48,0.0,0.7060205,0.0,6.427257
2022-08-31,623.77606,-0.38570467,-0.027767181,297.564,84833.34,0.0,0.38670287,0.0,6.4357915
2022-09-01,638.0083,-0.31530252,0.019869486,298.47318,84751.945,0.0,0.31592798,0.0,6.458351
2022-09-02,838.7387,-0.5302658,-0.22443707,299.06747,84909.195,0.0,0.57580715,0.0,6.7318993
2022-09-03,697.0989,-0.44405875,-0.38262877,299.01895,84954.875,0.0,0.586168,0.0,6.5469275
2022-09-04,830.27686,-0.45772997,-0.39158568,298.38208,84635.62,0.0,0.6023753,0.0,6.7217593
2022-09-05,691.79816,-0.1481603,-0.42101988,296.7282,84417.21,9.536743e-07,0.44632858,9.5367386e-07,6.5392942
2022-09-06,816.49384,-0.32114854,-1.3206234,293.67117,84434.414,7.6293945e-06,1.359111,7.6293654e-06,6.7050195
2022-09-07,698.77606,-0.08553632,-1.321146,289.78207,84659.96,0.00031280518,1.3239121,0.00031275625,6.54933
2022-09-08,609.8404,-0.20243518,-0.5353241,290.79965,84853.29,9.536743e-06,0.5723215,9.536698e-06,6.4131975
2022-09-09,582.1253,0.055260975,-0.32682738,291.69125,84921.21,0.0,0.33146632,0.0,6.366686
2022-09-10,643.86945,-0.600982,-0.5955741,292.47256,84890.96,1.4305115e-06,0.8461016,1.4305105e-06,6.467496
2022-09-11,613.9194,-0.5840111,-0.29417548,292.64758,84703.97,9.536743e-07,0.65391755,9.5367386e-07,6.4198637
2022-09-12,468.01865,-0.40738997,0.46053886,293.14865,84358.18,0.0,0.614868,0.0,6.148508
2022-09-13,637.6516,-0.43431473,1.075697,295.51126,84049.18,0.0,1.160066,0.0,6.4577923
2022-09-14,802.3221,1.0803362,-0.2881514,292.5137,84379.7,3.5762787e-05,1.1181045,3.5762147e-05,6.68751
2022-09-15,483.7721,0.08168602,-0.0971756,290.3141,84774.555,0.0,0.12694764,0.0,6.181614
2022-09-16,618.4457,0.57275707,-0.12020111,292.34543,84692.65,0.0,0.5852341,0.0,6.4272094
2022-09-17,611.5811,0.14321963,-0.27968088,294.18613,84689.766,0.0,0.3142185,0.0,6.4160476
2022-09-18,500.7483,-0.467954,0.391744,294.68167,84682.125,0.0,0.6102821,0.0,6.2161036
2022-09-19,601.3679,-0.51299924,-0.16850407,295.74283,84529.91,0.0,0.5399647,0.0,6.399207
2022-09-20,534.6733,-0.34421858,-0.0032234192,294.33905,84553.48,0.0,0.3442337,0.0,6.281656
2022-09-21,911.3288,-1.5987421,1.358317,295.11984,84406.18,5.4359436e-05,2.0978563,5.435796e-05,6.8149037
2022-09-22,423.42746,-0.14964612,0.6087227,290.77203,84541.32,2.861023e-05,0.6268471,2.860982e-05,6.0483823
2022-09-23,444.79333,-0.31697527,0.25169754,289.36908,84537.04,0.00022172928,0.40475297,0.0002217047,6.09761
2022-09-24,501.7102,0.65808296,0.40424475,289.25134,84643.39,8.249283e-05,0.77232575,8.248942e-05,6.218023
2022-09-25,526.7724,0.840985,-0.24190521,286.13187,85060.85,9.059906e-06,0.87508506,9.059865e-06,6.2667685
2022-09-26,391.53296,0.0709699,-0.04999733,286.56055,85149.836,0.0,0.08681279,0.0,5.97007
2022-09-27,329.2107,-0.22950618,0.035469055,288.24832,84847.01,0.0,0.23223078,0.0,5.796698
2022-09-28,339.04434,-0.462389,0.17817688,291.0651,84553.3,0.0,0.4955306,0.0,5.826131
2022-09-29,392.44592,-0.1495552,-0.38481393,292.30246,84600.46,0.0,0.41285414,0.0,5.9723988
2022-09-30,523.8751,-0.48041534,-0.9180158,291.70648,85017.48,0.0,1.0361235,0.0,6.2612534
2022-10-01,599.0005,-0.70419884,-1.0880381,290.92108,85199.21,0.0,1.2960413,0.0,6.3952622
2022-10-02,455.98984,-0.5249564,0.38557434,289.70676,84731.52,4.7683716e-07,0.6513423,4.7683704e-07,6.1224704
2022-10-03,359.50732,-0.39455414,0.1354421,290.686,84454.77,0.0,0.4171541,0.0,5.8847346
2022-10-04,419.17813,-0.42214966,0.5081978,292.17654,84939.83,0.0,0.66066283,0.0,6.0382957
2022-10-05,409.306,-0.70142746,0.1894118,291.92502,85240.29,0.0,0.72655165,0.0,6.014463
2022-10-06,488.74423,-0.6627655,-0.26950836,292.62753,85107.375,5.2452087e-06,0.71546686,5.245195e-06,6.191839
2022-10-07,487.16113,-0.7255128,-0.6965974,291.4579,85178.5,4.7683716e-06,1.0057917,4.76836e-06,6.188595
2022-10-08,455.9275,-1.192882,-0.10647074,290.84634,85032.0,1.9073486e-06,1.197624,1.9073468e-06,6.122334
2022-10-09,299.08,-0.5031643,-0.027999243,286.7001,84887.5,0.002450943,0.5039427,0.0024479444,5.7007113
2022-10-10,439.5175,0.29626465,0.1395518,285.4956,84959.23,0.00081062317,0.32748657,0.0008102948,6.0856776
2022-10-11,445.46378,0.42160097,0.02748108,285.79358,85029.71,0.0,0.42249566,0.0,6.099116
2022-10-12,347.19717,-0.13934071,-0.056962967,284.79654,85020.51,0.0,0.15053444,0.0,5.8498926
2022-10-13,377.27652,-0.35009637,-0.1455466,285.1233,84953.945,0.00025081635,0.37914547,0.00025078488,5.9329786
2022-10-14,199.7216,-0.3866183,-0.13340569,282.57346,84922.1,0.0028972626,0.4089875,0.0028930735,5.2969246
2022-10-15,242.75554,-0.19551468,0.013786952,285.0777,84862.98,2.3841858e-06,0.19600017,2.384183e-06,5.492055
2022-10-16,276.0416,-0.27952766,-0.20748837,286.41528,85209.914,0.0,0.34811944,0.0,5.6205516
2022-10-17,307.7569,-0.30662537,0.31829324,286.75177,85584.12,0.00013065338,0.4419612,0.00013064485,5.72931
2022-10-18,382.99536,-0.48098564,-0.91419476,285.40442,85602.76,0.0006804466,1.033005,0.00068021525,5.948023
2022-10-19,295.97427,-0.92546844,0.5040824,285.40634,85117.35,0.0,1.0538458,0.0,5.6902723
2022-10-20,446.7814,-0.4465046,0.8210017,288.35474,84458.21,0.00020933151,0.9345642,0.00020930961,6.1020694
2022-10-21,237.19983,0.6743469,-0.43301645,280.80264,84845.97,0.0067715645,0.80140316,0.0067487406,5.468903
2022-10-22,306.73328,0.20691364,0.18715985,280.67184,85388.24,0.00023031235,0.27900192,0.00023028583,5.7259784
2022-10-23,301.7993,-0.23108482,0.104701996,280.55112,85267.52,2.0503998e-05,0.25369805,2.0503787e-05,5.709762
2022-10-24,240.69182,-0.14865367,-0.119893394,279.93027,85007.42,0.0002632141,0.19097732,0.00026317948,5.483517
2022-10-25,313.6048,-0.1925977,-0.076002754,280.26883,85154.35,0.0,0.20705143,0.0,5.7481337
2022-10-26,251.06055,-0.49094263,0.2225043,281.9607,85272.35,0.0,0.53901094,0.0,5.5256944
2022-10-27,292.99615,-0.2081,0.21509743,283.0151,85139.086,0.0,0.2992867,0.0,5.6801596
2022-10-28,342.91357,0.15882047,-0.34823036,281.7855,85115.49,4.7683716e-07,0.38273793,4.7683704e-07,5.8374786
2022-10-29,384.25293,-0.058042526,-0.36885834,279.6475,85174.49,0.0,0.3733971,0.0,5.951301
2022-10-30,254.15092,-0.48252997,0.14113681,279.25992,85070.32,0.0,0.50274724,0.0,5.537928
2022-10-31,277.1226,-0.7580509,0.31858635,281.72644,84606.086,0.0,0.82227635,0.0,5.62446
2022-11-01,473.68173,0.90936154,-0.34550667,281.4774,84567.12,0.0002937317,0.97278637,0.00029368856,6.160536
2022-11-02,270.8353,-0.19215266,-0.096605934,277.89243,84748.586,0.0,0.21507058,0.0,5.601511
2022-11-03,395.43628,-0.2369798,0.08372625,279.9407,84633.55,2.3841858e-06,0.25133544,2.384183e-06,5.9799895
2022-11-04,290.40872,-0.5321128,0.37734732,280.1676,84699.49,5.4836273e-05,0.65233046,5.483477e-05,5.6712894
2022-11-05,285.27527,-0.61642647,0.21929741,280.58862,84745.07,4.7683716e-07,0.65427285,4.7683704e-07,5.653455
2022-11-06,422.10886,-0.088394165,-0.30946413,280.63507,84804.0,0.00018119812,0.3218409,0.0001811817,6.0452633
2022-11-07,313.38867,-1.1124052,-0.7770831,278.72177,84950.25,4.7683716e-06,1.3569463,4.76836e-06,5.747444
2022-11-08,247.04073,-0.34268057,-0.010354996,277.7058,84907.375,0.00026464462,0.342837,0.0002646096,5.5095534
2022-11-09,187.71509,-0.030623754,-0.27687645,278.51785,84952.516,0.00040864944,0.27856484,0.00040856597,5.2349253
2022-11-10,274.14716,-0.48348746,-0.13213475,279.99036,85126.07,0.0012798309,0.50121826,0.0012790126,5.613665
2022-11-11,197.56183,-0.16847293,-0.021361033,278.11685,85393.945,0.0017614365,0.16982174,0.001759887,5.2860518
2022-11-12,263.9077,-0.087830864,-0.09821574,276.68027,85613.73,1.335144e-05,0.1317596,1.3351351e-05,5.5755997
2022-11-13,197.6405,-0.36299387,-0.32066855,276.61746,85331.63,0.0,0.48434788,0.0,5.28645
2022-11-14,221.0254,-0.20502663,-0.32790312,276.80356,84859.27,0.0,0.3867252,0.0,5.3982778
2022-11-15,214.35912,-0.6225147,-0.20210648,276.0378,84900.9,0.0,0.654501,0.0,5.367653
2022-11-16,206.12807,-0.496027,0.26869902,277.26108,84638.055,0.00063467026,0.56412935,0.0006344689,5.328498
2022-11-17,240.49348,-0.6809667,0.18417549,277.75107,84410.88,3.862381e-05,0.70543337,3.8623064e-05,5.482693
2022-11-18,245.59508,-0.4544169,0.034022648,277.9858,84812.414,0.0,0.45568877,0.0,5.503684
2022-11-19,204.2458,-0.420681,-0.16276105,279.00327,85288.01,1.4305115e-06,0.45106947,1.4305105e-06,5.319324
2022-11-20,168.80125,-0.5573222,-0.3764,279.15872,85549.77,0.0,0.67252135,0.0,5.128722
2022-11-21,131.31438,-0.73582584,-0.23915927,279.18997,85321.98,0.0,0.7737162,0.0,4.8775945
2022-11-22,143.43748,-0.74112576,-0.072693504,280.36957,84996.195,0.0,0.7446823,0.0,4.9658995
2022-11-23,193.82153,-0.6092046,-0.106370926,279.913,84994.35,0.0,0.6184214,0.0,5.2669377
2022-11-24,179.60518,-0.63936996,-0.23281606,278.37485,84809.445,0.0,0.680439,0.0,5.190761
2022-11-25,324.58035,-0.9242547,0.42941093,280.0687,84384.555,0.0028190613,1.0191371,0.0028150952,5.782533
2022-11-26,158.48546,-0.45058122,0.2535267,278.87253,84422.28,0.0055389404,0.51700985,0.005523657,5.065663
2022-11-27,237.53633,0.12638664,-0.1933384,277.6582,84859.41,0.0018277168,0.23098338,0.0018260486,5.4703207
2022-11-28,158.75609,-0.409036,-0.23432668,275.4978,85135.195,0.0,0.47140157,0.0,5.067369
2022-11-29,141.98012,-0.5545788,-0.27271208,275.7797,85224.79,0.0,0.61800444,0.0,4.955687
2022-11-30,109.27592,-0.41602707,-0.6092294,277.00354,85211.87,0.0020866394,0.73772556,0.0020844655,4.6938763
2022-12-01,135.042,-0.4702638,-0.053461075,277.7189,85299.586,0.0010857582,0.47329286,0.0010851691,4.905586
2022-12-02,191.3792,-0.4464251,0.31747627,277.17825,85109.29,0.00015306473,0.54780155,0.00015305301,5.2542567
2022-12-03,119.24058,-0.47722372,-0.8834813,276.14032,85009.914,0.010032177,1.0041323,0.009982189,4.781143
2022-12-04,205.973,-1.0064422,-0.65258664,274.77798,85296.52,0.0039942265,1.1994979,0.0039862706,5.327745
2022-12-05,203.96979,-0.81774205,0.17319424,272.0112,85205.195,0.00071811676,0.8358817,0.000717859,5.3179717
2022-12-06,130.0537,-0.53828365,-0.24267896,270.7432,85033.67,0.00011253357,0.59045947,0.00011252724,4.8679476
2022-12-07,117.40763,-0.63732594,-0.21931775,271.44095,84989.74,0.000207901,0.6740064,0.00020787939,4.7656517
2022-12-08,146.80449,-0.6283023,-0.26433054,271.26398,85242.555,4.2915344e-05,0.6816409,4.2914424e-05,4.989102
2022-12-09,139.24251,-0.38787523,-0.1736552,271.18176,85254.66,0.0,0.4249745,0.0,4.9362173
2022-12-10,130.77937,-0.34327063,-0.22047043,271.51016,85173.04,0.0,0.40797296,0.0,4.873512
2022-12-11,145.2431,-0.6611735,-0.11193911,272.0344,85086.086,0.0,0.6705824,0.0,4.978409
2022-12-12,120.986115,-0.5101083,0.002072652,272.5318,84703.53,0.0026183128,0.5101125,0.002614891,4.7956758
2022-12-13,134.3727,-0.77325124,0.053792316,273.42715,84508.66,0.0014176369,0.7751201,0.001416633,4.900617
2022-12-14,116.33834,-0.68834305,-0.29774284,274.31027,84910.54,5.2452087e-06,0.749978,5.245195e-06,4.7565026
2022-12-15,126.43067,-0.6683515,-0.29248175,275.4127,85080.85,2.336502e-05,0.7295473,2.3364748e-05,4.839694
2022-12-16,52.52028,-0.67194176,-0.6479664,275.9045,85140.555,0.00197649,0.93346995,0.0019745394,3.9611993
2022-12-17,110.390495,-0.3047746,-0.5798175,274.3901,85530.44,0.0,0.65503883,0.0,4.704024
2022-12-18,85.95109,-0.46224847,-0.64935875,273.68903,85582.72,0.0,0.7970825,0.0,4.4537783
2022-12-19,97.6756,-0.57204056,-0.43730608,273.36362,85248.24,0.0,0.7200465,0.0,4.5816517
2022-12-20,170.7934,-0.46815047,-0.472854,273.46588,85171.4,3.4332275e-05,0.66539896,3.4331686e-05,5.140455
2022-12-21,177.40662,-0.082901,-0.11575127,273.47012,85128.086,3.4332275e-05,0.14237602,3.4331686e-05,5.1784444
2022-12-22,159.58727,-0.114805855,-0.06686465,271.939,85020.59,2.3841858e-06,0.13285807,2.384183e-06,5.072591
2022-12-23,147.18567,-0.13599332,-0.20913887,272.30563,84796.43,3.8146973e-06,0.24946593,3.81469e-06,4.991695
2022-12-24,163.2302,-0.0373408,-0.41198286,273.0568,84361.46,1.4305115e-06,0.4136716,1.4305105e-06,5.0951614
2022-12-25,156.85551,-0.3118763,-0.13678487,271.85287,84562.23,3.8146973e-06,0.34055385,3.81469e-06,5.055325
2022-12-26,169.09525,-0.2012043,-0.18743896,270.96817,84813.93,0.0,0.27498463,0.0,5.130462
2022-12-27,169.42358,-0.21153896,-0.2459507,270.97824,85061.03,1.9073486e-06,0.32440788,1.9073468e-06,5.132402
2022-12-28,153.16757,-0.46483484,-0.1791528,271.51755,85035.96,6.67572e-06,0.4981638,6.675698e-06,5.031533
2022-12-29,185.05281,-0.6127561,-0.0074125924,271.31683,85322.85,2.861023e-06,0.6128009,2.8610189e-06,5.220641
2022-12-30,135.56802,-0.41415405,-0.29056168,269.58255,85730.56,0.0,0.5059147,0.0,4.9094734
2022-12-31,121.438576,-0.42266974,-0.4272925,269.73038,85699.805,0.0,0.60102296,0.0,4.7994084
2023-01-01,122.33151,-0.51388043,-0.38680777,270.03302,85860.77,0.0,0.64318997,0.0,4.8067346
2023-01-02,103.93561,-0.54373103,-0.49843788,270.94302,85918.54,0.0,0.73762035,0.0,4.6437716
2023-01-03,103.43103,-0.6080716,-0.37383017,271.68686,85777.59,0.0,0.71379274,0.0,4.638905
2023-01-04,109.208534,-0.5438442,-0.37736383,271.00302,84950.81,0.0,0.6619441,0.0,4.6932592
2023-01-05,138.19661,-0.5677757,-0.20497386,270.5461,84690.836,9.536743e-07,0.6036419,9.5367386e-07,4.9286776
2023-01-06,181.18968,-1.1156019,0.13409615,271.36548,84553.055,0.00011444092,1.1236322,0.00011443437,5.1995444
2023-01-07,196.79213,-0.59682846,0.26345572,273.23923,84431.96,0.0016283989,0.6523903,0.0016270744,5.282148
2023-01-08,252.84831,-0.29389825,-0.04113706,271.7435,84513.79,0.0002641678,0.29676327,0.0002641329,5.5327897
2023-01-09,324.64053,-0.2831675,-0.39624977,268.66998,84940.266,0.00011777878,0.4870295,0.000117771844,5.7827187
2023-01-10,202.30522,-0.5356172,0.097455345,266.9339,85351.18,0.0,0.544411,0.0,5.3097777
2023-01-11,202.12378,-0.83716583,0.08617274,267.32462,85624.34,0.0,0.84158915,0.0,5.3088803
2023-01-12,187.07475,-0.7477932,-0.013109207,267.3812,85499.38,0.0,0.7479081,0.0,5.2315083
2023-01-13,172.15369,-0.4579862,0.11088308,267.23972,85199.945,0.0,0.47121802,0.0,5.1483874
2023-01-14,202.84875,-0.50114757,0.03796323,268.0778,85079.68,1.0967255e-05,0.50258344,1.0967195e-05,5.312461
2023-01-15,165.97585,-0.29735884,-0.19120662,269.68497,84968.42,9.536743e-06,0.3535283,9.536698e-06,5.111842
2023-01-16,177.13947,-0.5101579,-0.13027827,270.15445,84914.164,0.0,0.52652967,0.0,5.1769376
2023-01-17,157.39873,-0.42490897,-0.06472397,270.902,84991.6,4.2915344e-06,0.42981023,4.2915253e-06,5.058782
2023-01-18,176.4381,-0.42112795,-0.17330869,271.11746,85108.664,0.0,0.45539504,0.0,5.17297
2023-01-19,143.58907,-0.5685673,-0.28655878,272.03275,85366.195,0.0,0.63669825,0.0,4.9669557
2023-01-20,138.1324,-0.57415706,-0.11606661,272.0162,85292.28,0.0,0.5857711,0.0,4.9282126
2023-01-21,169.08304,-0.77373886,-0.46867117,271.9502,85249.24,0.0,0.9046129,0.0,5.13039
2023-01-22,226.98943,-0.8028946,-0.20820427,270.3358,85395.99,0.0,0.8294509,0.0,5.4249034
2023-01-23,219.14458,-0.46582794,-0.22142792,269.53784,85464.87,0.0,0.51577705,0.0,5.389732
2023-01-24,234.19232,-0.51962346,-0.38256583,268.74222,85421.22,0.0,0.6452636,0.0,5.456143
2023-01-25,215.65363,-0.2540779,-0.18807347,267.7706,85098.34,0.0,0.31611267,0.0,5.3736734
2023-01-26,216.98804,-0.10688273,-0.06871668,267.5247,84988.38,0.0,0.12706652,0.0,5.3798423
2023-01-27,196.2111,-0.58726627,-0.021408081,267.22116,84911.06,0.0,0.5876563,0.0,5.279191
2023-01-28,153.01378,-0.67783356,0.028539022,269.08188,84542.32,0.0014100075,0.6784341,0.0014090143,5.030528
2023-01-29,139.43355,-0.52554446,0.05355962,270.6164,84171.54,0.0029120445,0.5282666,0.0029078128,4.937588
2023-01-30,205.19293,-0.30481339,-0.06053734,270.4186,84104.664,0.00030612946,0.31076676,0.0003060826,5.323951
2023-01-31,146.42311,-0.29365158,-0.31450525,270.26712,83654.78,0.0022149086,0.43028456,0.0022124592,4.9865003
2023-02-01,183.4999,-0.7177499,-0.14393997,270.37976,83813.38,0.00069379807,0.7320407,0.0006935575,5.212214
2023-02-02,212.84973,-0.69556046,-0.17170651,272.09302,83759.48,0.010075569,0.71644086,0.010025149,5.3605866
2023-02-03,248.71236,-0.4668064,-0.075782776,267.23892,84447.57,0.001019001,0.47291782,0.0010184821,5.516297
2023-02-04,203.04443,-0.7230256,-0.22658475,266.23843,84408.586,0.000954628,0.7576983,0.00095417263,5.313425
2023-02-05,190.72913,-0.7720852,-0.19523685,269.11816,84033.52,0.0023059845,0.79638743,0.0023033298,5.2508545
2023-02-06,346.0447,-1.3725523,0.9714114,274.05966,83674.97,0.007408142,1.681529,0.0073808366,5.846568
2023-02-07,145.58557,-0.44267592,0.031967163,272.81714,83398.7,0.0050258636,0.44382864,0.0050132764,4.980764
2023-02-08,206.93056,0.041680653,-0.78168553,269.19675,84108.79,0.0013446808,0.78279597,0.0013437775,5.332383
2023-02-09,208.77443,0.031811398,-0.69067067,267.0205,84929.66,0.00054836273,0.6914029,0.00054821244,5.341254
2023-02-10,222.66307,0.028341293,-0.29346275,265.20892,85320.24,6.4373016e-05,0.29482812,6.437094e-05,5.4056597
2023-02-11,244.57776,0.030981699,-0.2865747,264.185,85160.91,5.2928925e-05,0.28824455,5.2927524e-05,5.499533
2023-02-12,224.12024,-0.09409586,-0.40665182,262.5607,84767.38,2.9087067e-05,0.4173964,2.9086643e-05,5.412183
2023-02-13,298.6194,0.14195187,-0.40624365,263.5236,84773.56,2.1457672e-05,0.4303304,2.1457441e-05,5.6991696
2023-02-14,212.64156,-0.37257132,-0.3646132,262.4559,84696.25,0.0,0.5212985,0.0,5.3596077
2023-02-15,252.47285,-0.32133994,-0.15465863,264.57022,84117.72,0.0004339218,0.35662115,0.0004338277,5.531304
2023-02-16,473.35782,0.6566925,0.640714,266.23718,84510.46,0.0005455017,0.9174745,0.000545353,6.1598516
2023-02-17,435.9774,0.047691982,0.48571777,266.96167,85073.52,6.532669e-05,0.48805356,6.532456e-05,6.0775905
2023-02-18,249.59998,-0.49953207,0.12681007,268.44574,84972.76,4.7683716e-07,0.5153766,4.7683704e-07,5.51986
2023-02-19,283.3762,-0.72053593,0.38864517,272.2135,84708.086,0.0002207756,0.8186679,0.00022075123,5.6467752
2023-02-20,340.76736,-0.63866997,1.0152092,275.5532,84434.414,0.00051546097,1.1993953,0.00051532814,5.8312
2023-02-21,366.13107,0.41845703,0.6034711,273.91998,84080.17,0.0054268837,0.7343593,0.005412211,5.9029913
2023-02-22,312.38535,-0.3953177,0.5898469,274.43512,84212.26,3.33786e-06,0.7100672,3.3378547e-06,5.7442374
2023-02-23,251.5785,-0.6839383,0.3899943,274.73056,84116.28,0.0040769577,0.78731644,0.0040686694,5.5277553
2023-02-24,308.59006,-0.28383383,-0.9842911,268.77023,84801.49,0.00018405914,1.0243976,0.0001840422,5.7320137
2023-02-25,165.31741,-0.5667197,-0.26428223,268.99258,85054.85,0.0,0.625313,0.0,5.1078672
2023-02-26,169.93344,-0.5396786,-0.39227995,272.83682,85337.6,0.0,0.66718554,0.0,5.135407
2023-02-27,172.04878,-0.12009684,-0.49817976,274.2385,85526.97,0.0,0.5124513,0.0,5.147778
2023-02-28,162.63242,-0.31814322,-0.5942262,276.67227,85391.086,0.0,0.6740325,0.0,5.0914927
2023-03-01,215.91225,-0.57739514,0.09341685,278.5848,84903.0,0.00016355515,0.5849033,0.00016354177,5.374872
2023-03-02,257.25638,-0.7885373,0.44057718,278.5012,84646.43,0.0023050308,0.9032715,0.0023023784,5.550073
2023-03-03,238.82024,-0.8804881,0.523187,278.77084,84684.34,0.0021166801,1.0241991,0.002114443,5.4757113
2023-03-04,332.79315,-0.6391144,0.6441644,280.10312,84474.38,0.0004878044,0.9074221,0.00048768547,5.8075213
2023-03-05,475.61044,-1.0241877,1.3235201,280.54288,84463.336,0.0013709068,1.673519,0.0013699679,6.164599
2023-03-06,837.6486,-0.18976212,1.9562448,281.5424,83901.59,0.00076055527,1.965427,0.0007602662,6.730599
2023-03-07,371.6204,-0.17128818,0.21869214,277.08167,84475.87,5.4359436e-05,0.2777875,5.435796e-05,5.917873
2023-03-08,277.94495,-0.43338838,-0.406037,277.26837,84541.23,0.0,0.5938784,0.0,5.6274233
2023-03-09,197.53535,-0.14934604,-0.4221096,275.9457,84268.97,0.002240181,0.44775078,0.0022376755,5.2859178
2023-03-10,316.73132,-0.8751399,0.4365425,277.20074,84532.914,9.1552734e-05,0.9779771,9.154854e-05,5.758054
2023-03-11,326.8505,-0.9646816,0.4763616,280.63248,84644.805,1.7166138e-05,1.0758861,1.716599e-05,5.789503
2023-03-12,384.45456,-0.6671594,0.4689897,281.71848,84552.5,0.0,0.8155078,0.0,5.9518256
2023-03-13,369.8633,-0.47548804,0.076683044,282.33273,84451.35,0.0,0.4816318,0.0,5.9131336
2023-03-14,513.57635,-1.0517718,-0.4041246,284.36288,84606.58,9.536743e-07,1.1267389,9.5367386e-07,6.241399
2023-03-15,547.66925,-1.7714659,-0.6533807,285.82242,84256.1,4.386902e-05,1.8881202,4.3868058e-05,6.3056717
2023-03-16,268.236,-0.5976035,0.30083022,281.6309,83956.086,0.008003712,0.66905063,0.007971852,5.591867
2023-03-17,171.65709,-0.27367464,0.3223559,280.21405,84299.23,0.011147976,0.42286065,0.011086295,5.1454988
2023-03-18,324.1046,-0.43551254,0.20180766,280.5997,84477.1,0.000582695,0.4799974,0.00058252533,5.7810664
2023-03-19,394.5126,-1.4420573,-0.525842,280.1232,84182.3,0.0027122498,1.5349394,0.0027085782,5.977651
2023-03-20,402.18692,-0.6939481,-0.029343287,279.87332,84009.93,0.007736206,0.6945682,0.007706435,5.996917
2023-03-21,549.5837,-0.9207408,-1.8752474,281.10022,83959.414,0.00042772293,2.0890946,0.0004276315,6.309161
2023-03-22,492.05753,-0.6166236,0.012286504,281.84454,84296.22,0.00034236908,0.61674595,0.0003423105,6.1985955
2023-03-23,392.7311,-0.5946617,0.6607297,281.6223,84493.95,1.04904175e-05,0.88892424,1.0490363e-05,5.973125
2023-03-24,404.6858,-0.059441883,0.3959961,283.10904,84478.8,0.00023841858,0.40043256,0.00023839016,6.003111
2023-03-25,402.40356,-0.44003358,0.29028448,283.12393,84402.15,0.0030913353,0.5271571,0.003086567,5.9974556
2023-03-26,361.47275,-0.17011578,0.11780739,284.6296,84055.836,0.0,0.20692502,0.0,5.890187
2023-03-27,237.13568,-0.059164047,0.28127226,282.00354,83965.6,0.0040020943,0.28742734,0.0039941072,5.4686327
2023-03-28,378.88266,-0.37199846,0.5952854,282.73264,84218.81,6.198883e-06,0.7019598,6.198864e-06,5.937227
2023-03-29,753.83514,-0.31802115,1.8352299,284.52774,83825.19,0.00023508072,1.8625805,0.00023505308,6.6251736
2023-03-30,351.21695,0.9394906,0.268088,279.93774,83735.29,0.0064044,0.9769922,0.0063839788,5.861404
2023-03-31,428.68896,-1.4718609,-2.3965924,274.71902,83678.41,0.005170822,2.8124774,0.0051574996,6.060732
2023-04-01,263.20462,-0.40243468,-0.17137973,273.2811,84030.53,0.0027871132,0.43740678,0.0027832363,5.572932
2023-04-02,573.22736,0.8583851,-0.0043919883,277.8832,84096.66,2.861023e-06,0.8583963,2.8610189e-06,6.3512826
2023-04-03,448.1605,0.288709,-0.25637054,281.93063,84429.38,0.005013466,0.38610718,0.0050009405,6.1051517
2023-04-04,412.0179,-0.6180261,0.30409685,283.14035,84697.664,4.7683716e-06,0.6887896,4.76836e-06,6.0210667
2023-04-05,462.76782,-0.25196967,0.46258226,285.15466,84218.65,0.00050735474,0.5267552,0.0005072261,6.1372256
2023-04-06,511.33847,-0.0148455305,0.81966525,282.1077,84014.78,0.0011844635,0.81979966,0.0011837626,6.237032
2023-04-07,514.64966,-0.38444328,1.0420475,281.59943,84358.79,0.0015645027,1.1107023,0.0015632801,6.2434864
2023-04-08,657.1716,0.51261836,0.67050236,280.8036,84507.35,0.003285408,0.8440089,0.0032800229,6.487945
2023-04-09,446.54166,-0.31489944,0.35499617,280.8023,85025.98,0.0,0.4745355,0.0,6.101533
2023-04-10,320.69922,-0.7100315,0.72897273,281.90747,84703.664,0.004755497,1.0176178,0.004744225,5.7705035
2023-04-11,447.46497,-0.8851096,0.8416932,284.93912,84111.38,0.00067949295,1.2214198,0.0006792622,6.103598
2023-04-12,533.4532,-1.0929819,1.5205492,283.93982,83640.055,0.00896883,1.8726131,0.008928849,6.2793713
2023-04-13,450.7545,-0.09436607,1.0637436,279.70596,83665.81,0.011149883,1.067921,0.011088181,6.110923
2023-04-14,507.97208,-0.051122665,0.7451992,278.58627,84483.24,0.004846573,0.74695075,0.004834866,6.2304263
2023-04-15,469.49197,-0.038865406,0.29556337,281.81934,84793.09,0.00036287308,0.29810774,0.00036280724,6.1516514
2023-04-16,573.65204,-0.6871465,-0.5003128,284.18198,84754.76,7.43866e-05,0.84999007,7.438383e-05,6.352023
2023-04-17,474.3981,-0.48665237,0.19811821,284.34824,84870.77,1.9550323e-05,0.52543443,1.9550132e-05,6.162047
2023-04-18,425.88672,-0.42240143,0.5483119,285.41476,84923.34,1.335144e-05,0.69214803,1.3351351e-05,6.0541735
